,date,volume,open,high,low,close,label
735,2015-11-30,5703618610,8339.83,8339.83,8239.0,8320.61,2.0
736,2015-12-01,4472591068,8359.27,8463.3,8339.5,8463.3,2.0
737,2015-12-02,4638307839,8475.96,8497.19,8441.28,8457.4,2.0
738,2015-12-03,4456284258,8424.54,8484.52,8393.29,8456.06,2.0
739,2015-12-04,4023683559,8423.7,8423.7,8355.75,8398.6,2.0
740,2015-12-07,4093597146,8432.47,8535.36,8432.47,8454.27,2.0
741,2015-12-08,4374180471,8442.06,8453.63,8335.67,8343.86,2.0
742,2015-12-09,4660580997,8329.86,8343.37,8229.62,8229.62,2.0
743,2015-12-10,4578151926,8214.27,8228.43,8133.42,8216.17,2.0
744,2015-12-11,4394623776,8217.33,8253.11,8108.68,8115.89,2.0
745,2015-12-14,3945349964,8058.67,8068.98,7980.59,8040.16,1.0
746,2015-12-15,3902011854,8074.48,8140.06,8073.35,8073.35,2.0
747,2015-12-16,4592907964,8144.03,8204.2,8121.06,8184.66,2.0
748,2015-12-17,5006589120,8214.62,8319.67,8214.62,8319.67,2.0
749,2015-12-18,4300834791,8272.41,8317.48,8241.32,8257.32,2.0
750,2015-12-21,4648276722,8228.05,8289.59,8191.53,8282.17,2.0
751,2015-12-22,4392405268,8283.03,8316.44,8261.72,8292.74,2.0
752,2015-12-23,4533440802,8296.58,8359.25,8296.58,8315.7,2.0
753,2015-12-24,3875484683,8351.2,8393.41,8324.36,8324.36,2.0
754,2015-12-25,2699121219,8328.94,8364.3,8320.1,8363.28,2.0
755,2015-12-28,2661228984,8374.18,8394.6,8358.49,8358.49,2.0
756,2015-12-29,2947257936,8349.27,8351.16,8286.84,8293.91,2.0
757,2015-12-30,3048259878,8313.37,8342.34,8262.52,8279.99,2.0
758,2015-12-31,2499013694,8273.77,8338.06,8258.73,8338.06,2.0
759,2016-01-04,3828317506,8315.79,8326.33,8109.09,8114.26,2.0
760,2016-01-05,4174711678,8105.0,8142.64,8055.96,8075.11,2.0
761,2016-01-06,4862380750,8064.25,8076.54,7948.43,7990.39,2.0
762,2016-01-07,5920713736,7963.24,7980.5,7770.16,7852.06,2.0
763,2016-01-08,4534181205,7811.2,7906.55,7788.71,7893.97,2.0
764,2016-01-11,4324346686,7855.8,7855.8,7726.22,7788.42,1.0
765,2016-01-12,4774778088,7807.93,7851.81,7732.11,7768.45,1.0
766,2016-01-13,4191855350,7799.56,7865.98,7786.33,7824.61,2.0
767,2016-01-14,4276900082,7752.09,7752.09,7662.34,7742.88,1.0
768,2016-01-15,4228452132,7809.0,7842.34,7708.66,7762.01,1.0
769,2016-01-18,4556531786,7678.67,7834.25,7627.89,7811.18,1.0
770,2016-01-19,4401843015,7816.45,7854.88,7786.77,7854.88,2.0
771,2016-01-20,4995793415,7835.17,7835.17,7687.6,7699.12,1.0
772,2016-01-21,4228018052,7713.17,7748.37,7664.01,7664.01,1.0
773,2016-01-22,3770515717,7729.01,7774.12,7706.14,7756.18,1.0
774,2016-01-25,3916387295,7813.73,7899.66,7813.73,7894.15,1.0
775,2016-01-26,3725690246,7832.1,7848.63,7799.58,7828.67,1.0
776,2016-01-27,3921538073,7863.66,7888.63,7830.33,7849.83,1.0
777,2016-01-28,4225736859,7825.22,7921.06,7821.12,7905.1,1.0
778,2016-01-29,5887199015,7880.78,8080.6,7876.82,8080.6,1.0
779,2016-01-30,4060926553,8107.23,8149.5,8106.63,8145.21,1.0
780,2016-02-01,4146109539,8164.24,8166.8,8110.87,8156.96,1.0
781,2016-02-02,3578769995,8141.52,8156.25,8091.14,8131.24,1.0
782,2016-02-03,3340620656,8117.22,8117.22,8036.6,8063.0,1.0
783,2016-02-15,3701233391,7976.65,8074.8,7953.99,8066.51,1.0
784,2016-02-16,4888935526,8090.91,8227.19,8090.91,8212.07,1.0
785,2016-02-17,4533522300,8240.73,8253.8,8196.13,8214.25,1.0
786,2016-02-18,4700434888,8261.74,8337.97,8261.74,8314.67,1.0
787,2016-02-19,3786260216,8291.83,8325.04,8280.39,8325.04,1.0
788,2016-02-22,4117476850,8315.79,8396.62,8296.18,8326.68,1.0
789,2016-02-23,4282835270,8333.59,8361.79,8311.94,8334.64,1.0
790,2016-02-24,4172001674,8332.66,8382.25,8264.39,8282.86,1.0
791,2016-02-25,4825333703,8304.18,8388.63,8304.18,8365.86,1.0
792,2016-02-26,4192508108,8380.53,8432.74,8347.8,8411.16,1.0
793,2016-03-01,4344172230,8381.38,8489.01,8378.06,8485.69,0.0
794,2016-03-02,5383933146,8544.66,8586.25,8540.17,8544.05,0.0
795,2016-03-03,5585659656,8569.05,8630.77,8561.74,8611.79,0.0
796,2016-03-04,4963184767,8611.37,8648.94,8584.06,8643.55,0.0
797,2016-03-07,4985069930,8656.74,8727.88,8632.21,8659.55,0.0
798,2016-03-08,5752490488,8655.86,8668.51,8575.7,8664.31,2.0
799,2016-03-09,4873667413,8649.1,8657.17,8588.41,8634.11,0.0
800,2016-03-10,4847234890,8633.66,8680.43,8614.97,8660.7,0.0
801,2016-03-11,4696453516,8663.29,8707.97,8640.96,8706.14,2.0
802,2016-03-14,4958111936,8746.48,8777.05,8739.57,8747.9,2.0
803,2016-03-15,5749788495,8745.57,8759.94,8589.41,8611.18,0.0
804,2016-03-16,4940468348,8637.63,8699.14,8637.63,8699.14,2.0
805,2016-03-17,5640225790,8763.51,8826.84,8716.88,8734.54,2.0
806,2016-03-18,5058056953,8747.05,8810.71,8747.05,8810.71,2.0
807,2016-03-21,4189171268,8826.16,8840.75,8747.59,8812.7,2.0
808,2016-03-22,4537521519,8806.02,8814.37,8713.24,8785.68,2.0
809,2016-03-23,4146764067,8777.88,8814.5,8734.55,8766.09,2.0
810,2016-03-24,4332890552,8745.42,8765.96,8676.87,8743.38,2.0
811,2016-03-25,3480063136,8758.14,8765.62,8699.89,8704.97,2.0
812,2016-03-28,3632554168,8713.72,8737.86,8676.03,8690.45,2.0
813,2016-03-29,4336733399,8687.06,8711.11,8585.71,8617.35,0.0
814,2016-03-30,4449258360,8624.93,8744.47,8624.93,8737.04,2.0
815,2016-03-31,4483580039,8757.22,8803.91,8695.08,8744.83,2.0
816,2016-04-01,3512441617,8700.38,8704.53,8628.94,8657.55,2.0
817,2016-04-06,4263805995,8605.16,8605.16,8496.89,8513.3,2.0
818,2016-04-07,4325190072,8523.25,8529.44,8436.54,8490.25,2.0
819,2016-04-08,4047158746,8464.78,8546.31,8452.05,8541.5,2.0
820,2016-04-11,3619493831,8518.96,8568.44,8476.57,8562.59,2.0
821,2016-04-12,4271104168,8561.21,8613.56,8520.14,8531.18,2.0
822,2016-04-13,4800753162,8562.79,8653.08,8561.9,8652.08,2.0
823,2016-04-14,4320339298,8684.93,8719.15,8653.84,8667.71,2.0
824,2016-04-15,3728792198,8634.23,8700.39,8613.25,8700.39,2.0
825,2016-04-18,3363499191,8681.8,8686.98,8650.13,8666.01,2.0
826,2016-04-19,4134113610,8701.75,8743.35,8627.29,8633.72,2.0
827,2016-04-20,4810411902,8649.09,8695.22,8502.55,8514.48,2.0
828,2016-04-21,3914269493,8549.14,8568.65,8508.92,8568.65,2.0
829,2016-04-22,3830670213,8560.21,8580.33,8501.03,8535.75,2.0
830,2016-04-25,2931595283,8541.14,8560.28,8513.73,8560.28,2.0
831,2016-04-26,3346481055,8556.37,8622.42,8554.55,8581.57,2.0
832,2016-04-27,3487759816,8561.37,8597.64,8537.03,8563.05,2.0
833,2016-04-28,3924535612,8586.92,8595.99,8456.38,8473.87,2.0
834,2016-04-29,3580008782,8424.04,8424.04,8352.23,8377.9,2.0
835,2016-05-03,3754668499,8362.35,8363.59,8268.41,8294.12,2.0
836,2016-05-04,4149875379,8282.52,8285.96,8153.57,8185.47,1.0
837,2016-05-05,3977941297,8182.05,8207.98,8122.34,8167.96,1.0
838,2016-05-06,3953679305,8169.54,8170.68,8104.16,8146.43,1.0
839,2016-05-09,3710952585,8156.65,8177.36,8106.13,8131.83,1.0
840,2016-05-10,3741082502,8119.71,8168.13,8075.58,8156.29,1.0
841,2016-05-11,4047480787,8182.92,8204.51,8115.44,8135.56,1.0
842,2016-05-12,3556435361,8122.78,8162.44,8105.49,8108.05,1.0
843,2016-05-13,4225037084,8095.93,8095.93,7999.98,8053.69,1.0
844,2016-05-16,3236743232,8035.21,8091.48,8003.93,8067.6,1.0
845,2016-05-17,3604249794,8081.89,8151.2,8047.31,8140.48,1.0
846,2016-05-18,3491764921,8115.61,8159.68,8061.26,8159.68,1.0
847,2016-05-19,3094933678,8159.93,8166.96,8067.33,8095.98,1.0
848,2016-05-20,2850865571,8108.68,8165.98,8080.65,8131.26,1.0
849,2016-05-23,4649021224,8150.38,8356.96,8119.71,8344.44,1.0
850,2016-05-24,3555561356,8329.69,8354.62,8298.0,8300.66,1.0
851,2016-05-25,4049980878,8352.84,8417.27,8352.84,8396.2,0.0
852,2016-05-26,3564495997,8400.89,8410.74,8376.6,8394.12,0.0
853,2016-05-27,3409655231,8415.59,8463.61,8415.59,8463.61,0.0
854,2016-05-30,3779180371,8476.62,8563.4,8462.15,8535.87,0.0
855,2016-05-31,4925321959,8532.21,8545.73,8488.9,8535.59,0.0
856,2016-06-01,4102121560,8516.08,8603.63,8514.12,8597.16,0.0
857,2016-06-02,4421236994,8598.47,8635.03,8553.54,8556.02,0.0
858,2016-06-03,3420623169,8565.18,8601.05,8559.77,8587.36,0.0
859,2016-06-04,1895068731,8582.6,8594.35,8570.69,8591.57,0.0
860,2016-06-06,3053231196,8605.15,8664.12,8557.68,8597.11,0.0
861,2016-06-07,3984243487,8622.21,8692.73,8621.46,8679.9,2.0
862,2016-06-08,3682670146,8704.66,8754.82,8690.59,8715.48,2.0
863,2016-06-13,3574312269,8634.24,8634.24,8520.21,8536.22,0.0
864,2016-06-14,3125064758,8513.51,8577.31,8503.42,8576.12,0.0
865,2016-06-15,3593085428,8566.43,8608.29,8524.55,8606.37,0.0
866,2016-06-16,3709135528,8583.19,8584.67,8476.84,8494.14,1.0
867,2016-06-17,3484588797,8538.28,8607.16,8538.28,8568.08,1.0
868,2016-06-20,3001039154,8612.26,8642.15,8604.81,8625.92,1.0
869,2016-06-21,3377528665,8633.21,8684.85,8627.4,8684.85,2.0
870,2016-06-22,3557068248,8675.12,8716.25,8653.04,8716.25,2.0
871,2016-06-23,3111999285,8706.08,8711.21,8662.78,8676.68,2.0
872,2016-06-24,5791547248,8684.53,8691.3,8374.26,8476.99,1.0
873,2016-06-27,3268493657,8406.29,8468.66,8386.27,8458.87,1.0
874,2016-06-28,3822915741,8438.76,8505.51,8396.01,8505.51,1.0
875,2016-06-29,4531025055,8530.37,8609.23,8530.37,8586.56,1.0
876,2016-06-30,4831561362,8615.46,8666.58,8583.77,8666.58,1.0
877,2016-07-01,4252995062,8692.48,8755.62,8680.53,8738.24,0.0
878,2016-07-04,3642526001,8728.32,8782.38,8712.12,8760.58,2.0
879,2016-07-05,3474978856,8738.41,8747.06,8693.76,8716.07,1.0
880,2016-07-06,4209879163,8673.53,8673.53,8569.15,8575.75,1.0
881,2016-07-07,3349857488,8605.38,8653.7,8605.38,8640.91,1.0
882,2016-07-11,4669541115,8728.23,8795.8,8728.23,8786.47,1.0
883,2016-07-12,4699030781,8794.73,8841.46,8794.3,8841.46,0.0
884,2016-07-13,4850884392,8847.04,8865.42,8800.17,8857.75,0.0
885,2016-07-14,4422952583,8837.76,8877.31,8818.26,8866.36,0.0
886,2016-07-15,4874982524,8857.15,8949.85,8857.15,8949.85,0.0
887,2016-07-18,4564796901,8952.61,9008.21,8952.61,9008.21,0.0
888,2016-07-19,4774586439,9018.8,9034.87,8972.83,9034.87,0.0
889,2016-07-20,4447845917,9013.52,9034.13,8969.19,9007.68,0.0
890,2016-07-21,5201516603,9010.22,9075.89,9009.79,9056.56,0.0
891,2016-07-22,4242274452,9055.17,9060.15,9004.24,9013.14,0.0
892,2016-07-25,4007179190,9030.36,9085.91,8916.05,8991.67,0.0
893,2016-07-26,3925613098,8983.55,9024.79,8960.48,9024.79,0.0
894,2016-07-27,4970935255,9058.19,9084.9,9042.14,9063.39,0.0
895,2016-07-28,4766003386,9060.48,9081.4,9015.35,9076.64,0.0
896,2016-07-29,3852627640,9066.37,9071.51,8984.41,8984.41,0.0
897,2016-08-01,3871706261,9008.74,9080.71,9008.74,9080.71,0.0
898,2016-08-02,3884166772,9081.06,9086.42,9052.71,9068.76,0.0
899,2016-08-03,3834059543,9000.82,9033.95,8948.4,9001.71,0.0
900,2016-08-04,3829779330,9009.29,9035.25,8972.31,9024.71,0.0
901,2016-08-05,4226749494,9025.76,9101.71,9023.23,9092.12,0.0
902,2016-08-08,4083690279,9123.07,9153.99,9104.43,9150.26,0.0
903,2016-08-09,4066821718,9154.0,9168.34,9127.63,9155.08,0.0
904,2016-08-10,4225760731,9160.94,9200.42,9131.63,9200.42,2.0
905,2016-08-11,4760190883,9168.7,9187.18,9063.81,9131.83,0.0
906,2016-08-12,4015197342,9135.34,9173.72,9135.34,9150.39,0.0
907,2016-08-15,4100081258,9152.36,9162.02,9117.26,9148.51,0.0
908,2016-08-16,4451022067,9146.09,9165.58,9082.34,9110.36,0.0
909,2016-08-17,3978438268,9121.18,9133.07,9073.27,9117.7,0.0
910,2016-08-18,4015535468,9104.88,9128.8,9093.51,9122.5,2.0
911,2016-08-19,4388582310,9139.69,9175.13,9034.27,9034.27,0.0
912,2016-08-22,3885584470,9004.68,9012.72,8928.33,8981.81,0.0
913,2016-08-23,3836367256,8987.07,9046.3,8986.76,9030.93,0.0
914,2016-08-24,3518670453,9043.13,9054.76,9016.39,9017.38,0.0
915,2016-08-25,4269679972,9034.47,9115.47,9031.34,9115.47,2.0
916,2016-08-26,3595701488,9097.02,9131.72,9092.08,9131.72,2.0
917,2016-08-29,3794844122,9117.53,9136.42,9027.35,9110.17,2.0
918,2016-08-30,3756596422,9113.34,9134.37,9093.87,9110.56,2.0
919,2016-08-31,4267889536,9122.19,9130.76,9044.5,9068.85,0.0
920,2016-09-01,4053283316,9055.73,9069.13,8980.21,9001.15,0.0
921,2016-09-02,4303473486,9015.63,9038.48,8958.81,8987.55,0.0
922,2016-09-05,3605627823,9032.38,9100.05,9032.38,9090.13,2.0
923,2016-09-06,4111738487,9102.83,9181.85,9098.6,9181.85,2.0
924,2016-09-07,4782818269,9202.23,9278.88,9202.23,9259.07,2.0
925,2016-09-08,3981132399,9241.95,9273.57,9224.89,9262.89,2.0
926,2016-09-09,3555480447,9217.37,9217.37,9142.13,9164.88,2.0
927,2016-09-10,2966690082,9084.81,9084.81,9025.53,9053.69,0.0
928,2016-09-12,3634678303,9031.51,9031.51,8947.06,8947.06,0.0
929,2016-09-13,3839352136,8983.95,9014.75,8885.55,8940.83,0.0
930,2016-09-14,3287147362,8913.11,8965.32,8895.85,8902.3,1.0
931,2016-09-19,4055905456,9003.41,9155.38,9003.41,9152.88,0.0
932,2016-09-20,3637156449,9141.21,9173.46,9130.9,9161.58,0.0
933,2016-09-21,3855290963,9141.92,9228.5,9133.16,9228.5,0.0
934,2016-09-22,3664350552,9265.28,9290.76,9207.41,9235.26,0.0
935,2016-09-23,3223134406,9240.25,9284.62,9228.66,9284.62,0.0
936,2016-09-26,2625293453,9229.34,9229.34,9189.49,9194.52,0.0
937,2016-09-29,3723139479,9241.61,9303.13,9238.49,9270.9,0.0
938,2016-09-30,3426034697,9240.44,9240.65,9160.91,9166.85,0.0
939,2016-10-03,3002161742,9219.52,9256.58,9212.38,9234.2,0.0
940,2016-10-04,3066078644,9228.66,9287.77,9224.45,9287.77,0.0
941,2016-10-05,3002597984,9260.69,9276.13,9244.41,9272.28,2.0
942,2016-10-06,3137942343,9263.4,9284.31,9242.83,9284.31,2.0
943,2016-10-07,2981282506,9289.66,9289.95,9249.06,9265.81,2.0
944,2016-10-11,4127460101,9311.79,9327.71,9167.72,9219.82,0.0
945,2016-10-12,3407399739,9201.55,9258.69,9166.58,9252.6,2.0
946,2016-10-13,3342252755,9268.22,9285.05,9187.78,9219.17,2.0
947,2016-10-14,3222233294,9198.26,9216.63,9149.87,9165.17,2.0
948,2016-10-17,3082126225,9150.67,9182.67,9074.99,9176.22,2.0
949,2016-10-18,3058813019,9175.07,9222.58,9157.4,9222.58,2.0
950,2016-10-19,3429784279,9227.98,9298.87,9226.46,9283.99,2.0
951,2016-10-20,3523381006,9288.49,9331.89,9279.15,9317.24,2.0
952,2016-10-21,3773891183,9322.55,9348.09,9292.53,9306.57,2.0
953,2016-10-24,3043948395,9333.94,9343.57,9308.53,9322.5,2.0
954,2016-10-25,3568506720,9338.09,9399.97,9334.8,9385.65,2.0
955,2016-10-26,3200802159,9355.66,9372.74,9338.84,9362.25,2.0
956,2016-10-27,3436938226,9363.9,9370.32,9286.86,9299.55,2.0
957,2016-10-28,3124888852,9307.39,9320.57,9276.71,9306.92,2.0
958,2016-10-31,2933043294,9283.2,9314.34,9194.48,9290.12,2.0
959,2016-11-01,2497659272,9272.3,9289.12,9236.82,9272.7,2.0
960,2016-11-02,3184164932,9230.23,9230.23,9139.04,9139.04,2.0
961,2016-11-03,3204101005,9126.29,9154.19,9067.27,9067.27,0.0
962,2016-11-04,2739339593,9065.11,9098.88,9048.21,9068.15,0.0
963,2016-11-07,2835069903,9102.97,9191.67,9102.97,9189.84,2.0
964,2016-11-08,3072696401,9214.95,9230.2,9165.0,9217.43,2.0
965,2016-11-09,6044384705,9252.27,9296.86,8926.6,8943.2,0.0
966,2016-11-10,4506916209,9070.64,9179.18,9070.64,9152.18,2.0
967,2016-11-11,5065759555,9067.65,9067.65,8949.38,8957.76,1.0
968,2016-11-14,4637858338,8955.27,8991.94,8879.69,8940.4,1.0
969,2016-11-15,4100692578,8927.92,8981.05,8923.36,8931.03,1.0
970,2016-11-16,3914412181,8955.76,9032.31,8955.76,8962.22,1.0
971,2016-11-17,3579224996,8984.57,8998.23,8936.3,8995.26,1.0
972,2016-11-18,3746952412,8991.5,9025.98,8958.22,9008.79,1.0
973,2016-11-21,3751486947,9009.78,9049.76,8986.4,9041.11,0.0
974,2016-11-22,4636095156,9058.58,9161.19,9058.58,9133.39,0.0
975,2016-11-23,4276380428,9146.72,9202.72,9146.72,9178.23,0.0
976,2016-11-24,4041910493,9164.84,9183.16,9137.56,9152.11,0.0
977,2016-11-25,3665470614,9149.35,9191.34,9148.63,9159.07,0.0
978,2016-11-28,4250435547,9167.33,9241.54,9167.33,9222.24,0.0
979,2016-11-29,4314651140,9220.95,9249.06,9192.38,9192.38,0.0
980,2016-11-30,4869513418,9196.09,9240.71,9189.62,9240.71,0.0
981,2016-12-01,4136060659,9245.55,9278.96,9241.78,9263.53,0.0
982,2016-12-02,3786805782,9214.56,9214.56,9165.9,9189.49,0.0
983,2016-12-05,3391496476,9194.46,9212.19,9138.64,9160.66,0.0
984,2016-12-06,3667576986,9209.8,9280.65,9209.8,9250.77,0.0
985,2016-12-07,3636815416,9279.0,9299.92,9247.5,9263.89,0.0
986,2016-12-08,4549781790,9308.9,9376.41,9308.9,9375.86,2.0
987,2016-12-09,3964574188,9383.07,9399.25,9366.86,9392.68,2.0
988,2016-12-12,4035825377,9402.05,9430.34,9336.45,9349.94,2.0
989,2016-12-13,3812248527,9361.97,9382.14,9342.56,9382.14,2.0
990,2016-12-14,3434019334,9395.6,9413.13,9353.25,9368.52,2.0
991,2016-12-15,3836100069,9337.21,9370.51,9309.79,9360.35,2.0
992,2016-12-16,3675553844,9352.27,9379.75,9326.78,9326.78,2.0
993,2016-12-19,3156197159,9316.06,9317.03,9237.98,9239.32,0.0
994,2016-12-20,3372611446,9229.74,9258.69,9199.84,9242.41,0.0
995,2016-12-21,3195514727,9234.94,9263.5,9204.26,9204.26,0.0
996,2016-12-22,3277666436,9204.29,9209.72,9118.75,9118.75,0.0
997,2016-12-23,2935828030,9112.33,9128.83,9078.64,9078.64,0.0
998,2016-12-26,2047647847,9088.99,9127.74,9083.28,9110.54,0.0
999,2016-12-27,2082870472,9120.88,9132.05,9100.83,9109.27,0.0
1000,2016-12-28,2801681236,9120.9,9203.56,9120.9,9201.4,0.0
1001,2016-12-29,2703276096,9172.39,9196.02,9149.16,9153.09,1.0
1002,2016-12-30,2740107596,9186.3,9259.09,9186.3,9253.5,0.0
1003,2017-01-03,2490220049,9252.56,9273.65,9235.95,9272.88,0.0
1004,2017-01-04,2902225383,9279.52,9299.62,9266.03,9286.96,0.0
1005,2017-01-05,3925580780,9282.56,9358.42,9282.45,9358.14,0.0
1006,2017-01-06,3607840930,9371.41,9381.11,9351.25,9372.22,0.0
1007,2017-01-09,3551476599,9376.48,9404.9,9328.19,9342.42,1.0
1008,2017-01-10,3289324247,9344.19,9353.6,9319.45,9349.64,1.0
1009,2017-01-11,3680625074,9370.17,9384.0,9333.49,9345.74,1.0
1010,2017-01-12,3771167251,9356.12,9430.58,9356.12,9410.18,1.0
1011,2017-01-13,3293064718,9373.7,9387.68,9352.08,9378.83,1.0
1012,2017-01-16,3066709541,9356.54,9359.01,9281.21,9292.33,1.0
1013,2017-01-17,3052796892,9301.96,9354.53,9294.68,9354.53,1.0
1014,2017-01-18,3744987831,9344.74,9350.95,9322.44,9341.97,1.0
1015,2017-01-19,3614825738,9324.83,9337.64,9287.54,9318.12,1.0
1016,2017-01-20,3098080735,9326.8,9350.07,9317.62,9331.46,1.0
1017,2017-01-23,3219340160,9363.66,9427.46,9363.66,9424.05,0.0
1018,2017-01-24,3362191880,9423.05,9468.34,9416.06,9447.95,0.0
1019,2017-02-02,5119534614,9502.25,9521.34,9413.77,9428.97,0.0
1020,2017-02-03,5068371711,9450.06,9478.01,9423.93,9455.56,0.0
1021,2017-02-06,5510906552,9467.67,9548.68,9467.67,9538.01,0.0
1022,2017-02-07,4932873379,9527.42,9555.8,9512.56,9554.56,0.0
1023,2017-02-08,5300856389,9540.77,9564.07,9505.79,9543.25,0.0
1024,2017-02-09,5264593609,9555.52,9600.09,9540.51,9590.18,0.0
1025,2017-02-10,6240806015,9612.67,9688.15,9612.67,9665.59,0.0
1026,2017-02-13,5255562269,9690.39,9711.43,9681.1,9710.32,0.0
1027,2017-02-14,5531133656,9726.74,9760.01,9698.29,9718.78,0.0
1028,2017-02-15,5748794719,9724.13,9813.98,9723.04,9799.76,0.0
1029,2017-02-16,5167818860,9826.89,9869.59,9753.16,9771.25,0.0
1030,2017-02-17,4358105024,9779.16,9791.59,9754.54,9759.76,0.0
1031,2017-02-18,3411356161,9771.21,9791.35,9770.75,9779.92,0.0
1032,2017-02-20,4750607829,9795.81,9817.14,9743.36,9753.2,0.0
1033,2017-02-21,4604650193,9761.27,9775.49,9721.36,9763.93,0.0
1034,2017-02-22,4853832134,9786.25,9820.07,9770.1,9778.78,0.0
1035,2017-02-23,4655622523,9774.08,9810.56,9748.94,9769.31,0.0
1036,2017-02-24,4221089121,9757.67,9784.39,9740.18,9750.47,0.0
1037,2017-03-01,4352913007,9751.12,9758.78,9674.78,9674.78,0.0
1038,2017-03-02,4761241087,9727.6,9774.6,9646.34,9691.8,0.0
1039,2017-03-03,4165254128,9672.26,9679.82,9633.88,9648.21,0.0
1040,2017-03-06,3722553150,9647.0,9688.5,9647.0,9682.63,0.0
1041,2017-03-07,3874251922,9690.26,9738.07,9690.2,9738.07,0.0
1042,2017-03-08,4196044437,9744.26,9773.49,9712.5,9753.45,0.0
1043,2017-03-09,4805336100,9740.05,9743.78,9650.32,9658.61,0.0
1044,2017-03-10,4616512391,9653.79,9656.65,9562.75,9627.89,0.0
1045,2017-03-13,4101677979,9656.56,9697.34,9656.56,9697.34,0.0
1046,2017-03-14,4677117001,9720.53,9767.66,9720.53,9744.21,0.0
1047,2017-03-15,3889942507,9741.29,9749.01,9714.58,9740.31,0.0
1048,2017-03-16,4560309831,9768.85,9842.17,9768.85,9837.83,0.0
1049,2017-03-17,4951138499,9845.59,9908.69,9835.51,9908.69,0.0
1050,2017-03-20,4203851177,9905.81,9916.18,9869.35,9912.97,2.0
1051,2017-03-21,4552153526,9923.18,9976.61,9918.39,9972.49,2.0
1052,2017-03-22,4437300856,9911.96,9922.66,9843.07,9922.66,2.0
1053,2017-03-23,4726452783,9921.97,9945.24,9897.45,9930.74,2.0
1054,2017-03-24,4184614572,9914.12,9932.68,9892.31,9902.98,2.0
1055,2017-03-27,4199023557,9907.6,9917.85,9859.53,9876.77,2.0
1056,2017-03-28,4833690290,9909.99,9924.14,9799.28,9876.45,2.0
1057,2017-03-29,4341930175,9887.0,9906.76,9831.63,9856.25,2.0
1058,2017-03-30,4255899858,9869.28,9878.62,9836.33,9848.15,2.0
1059,2017-03-31,4182990319,9846.38,9869.65,9811.52,9811.52,0.0
1060,2017-04-05,4994427771,9856.44,9949.48,9856.44,9949.48,2.0
1061,2017-04-06,4127687529,9946.66,9946.66,9879.85,9897.8,2.0
1062,2017-04-07,4664377829,9892.98,9900.88,9788.52,9873.37,2.0
1063,2017-04-10,4447518686,9880.29,9898.64,9859.03,9882.54,2.0
1064,2017-04-11,4489653247,9881.53,9896.59,9820.41,9832.42,2.0
1065,2017-04-12,4590275231,9831.56,9837.19,9789.59,9817.68,0.0
1066,2017-04-13,4547938309,9808.83,9868.45,9800.8,9836.68,2.0
1067,2017-04-14,4501756551,9806.15,9808.33,9730.94,9732.93,0.0
1068,2017-04-17,4208924311,9740.81,9762.47,9670.11,9716.4,0.0
1069,2017-04-18,3700798457,9735.76,9771.07,9727.26,9746.56,0.0
1070,2017-04-19,4375018595,9725.39,9725.39,9631.64,9639.94,1.0
1071,2017-04-20,3972099050,9639.93,9664.24,9622.25,9632.69,1.0
1072,2017-04-21,3539298570,9657.05,9718.82,9657.05,9717.41,0.0
1073,2017-04-24,3213220312,9742.91,9772.96,9683.7,9717.95,0.0
1074,2017-04-25,4424779652,9737.82,9841.71,9737.82,9841.71,0.0
1075,2017-04-26,4714162637,9859.11,9865.88,9827.47,9856.45,0.0
1076,2017-04-27,3886027373,9859.45,9863.52,9823.85,9860.62,0.0
1077,2017-04-28,4246227339,9868.38,9897.04,9845.84,9872.0,0.0
1078,2017-05-02,4583066720,9926.44,9951.14,9925.75,9941.27,0.0
1079,2017-05-03,3897253613,9957.62,9979.91,9937.99,9955.33,0.0
1080,2017-05-04,3579143799,9962.73,9973.76,9938.96,9967.64,0.0
1081,2017-05-05,3702206175,9954.94,9960.99,9899.94,9899.94,0.0
1082,2017-05-08,3862471049,9934.13,9964.86,9900.07,9937.25,0.0
1083,2017-05-09,4803642000,9967.01,10001.94,9899.08,9915.48,0.0
1084,2017-05-10,4203615748,9935.22,9971.98,9932.17,9968.32,0.0
1085,2017-05-11,4597490855,9968.51,10018.79,9964.3,10001.48,0.0
1086,2017-05-12,4252428079,9981.77,10008.25,9961.37,9986.82,0.0
1087,2017-05-15,4120343547,9978.28,10036.82,9978.28,10036.82,0.0
1088,2017-05-16,4501384032,10037.58,10058.59,9991.08,10031.49,0.0
1089,2017-05-17,3899312658,10019.62,10029.62,9967.97,10013.67,0.0
1090,2017-05-18,3876042835,9952.64,9969.45,9895.65,9969.45,0.0
1091,2017-05-19,3537228615,9970.4,9979.73,9947.14,9947.62,0.0
1092,2017-05-22,3274562987,9965.08,9997.26,9960.94,9997.26,0.0
1093,2017-05-23,3831722898,9994.68,10038.2,9992.58,10007.84,0.0
1094,2017-05-24,3789171772,10014.15,10059.74,10014.15,10044.42,0.0
1095,2017-05-25,4485613092,10059.91,10108.49,10059.2,10108.49,0.0
1096,2017-05-26,3980971963,10090.18,10121.88,10072.84,10101.95,1.0
1097,2017-05-31,4580700178,10095.95,10116.13,10025.88,10040.72,1.0
1098,2017-06-01,3935374785,10064.44,10100.37,10059.93,10087.42,1.0
1099,2017-06-02,4262071599,10117.76,10152.53,10117.06,10152.53,0.0
