,date,volume,open,high,low,close,label,MA-5,MA-10,MA-20,MA-60,RSI-14,MACD,MACD_signal,MACD_hist,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,buy,sell,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
29,2013-01-14,23575867,101.0,102.0,100.0,102.0,2.0,0.012507444907683053,0.016645071264825947,0.038643653581793204,,63.39818139257163,,,,511,20,6481108,823,13385,13717, ,312,67,0,6481108,129,8188,8126,19676000,11224350,TW0002330008,5697925729,20222783630,21.98,78.01,100.0,100.0,25920709359,2012-05-18,8126000.0,129000.0,67000.0,0.0,8188000.0,-2108825675.0,43737727.0,7000.0,0.0,0.0,43744727.0,6719556.0,0.0
30,2013-01-15,36015126,102.0,102.0,99.8,100.5,1.0,-0.003964321110009967,-0.0017878426698451212,0.02154909534458228,,56.15770256807559,,,,673,0,6481108,593,13465,13385, ,194,278,0,6481108,129,8039,8188,27629958,29462661,TW0002330008,5696377432,20224331927,21.97,78.02,100.0,100.0,25920709359,2012-05-18,8188000.0,129000.0,278000.0,0.0,8039000.0,-2108825675.0,43744727.0,0.0,1500000.0,0.0,42244727.0,6665920.0,0.0
31,2013-01-16,35496359,100.5,100.5,99.2,99.2,1.0,-0.01528687710939057,-0.014308426073132072,0.007055479417288538,,50.74830607896648,,,,504,3,6481108,277,13689,13465, ,134,230,0,6481108,170,7979,8039,25820054,28645840,TW0002330008,5695807218,20224902141,21.97,78.02,100.0,100.0,25920709359,2012-05-18,8039000.0,170000.0,230000.0,0.0,7979000.0,-2108825675.0,42244727.0,0.0,0.0,0.0,42244727.0,6615394.0,0.0
32,2013-01-17,40526293,100.5,101.0,98.5,99.3,1.0,-0.010956175298804865,-0.011645267243953436,0.007048324121494929,,51.138203394539595,,,,1004,3,6481108,864,13826,13689, ,288,271,175,6481108,247,7780,7979,32001500,30815319,TW0002330008,5694912451,20225796908,21.97,78.02,100.0,100.0,25920709359,2012-05-18,7979000.0,247000.0,271000.0,175000.0,7780000.0,-2108825675.0,42244727.0,1500000.0,10195000.0,0.0,33549727.0,6481949.0,0.0
33,2013-01-18,49874215,101.5,101.5,100.5,101.5,2.0,0.009950248756218763,0.01025181646262567,0.026496763754045354,,58.85524614268892,0.8514165222686927,0.6697664510865862,0.18165007118210652,701,7,6481108,1718,12802,13826, ,1558,100,1,6481108,665,8344,7780,45343278,24548000,TW0002330008,5673046173,20247663186,21.88,78.11,100.0,100.0,25920709359,2012-05-18,7780000.0,665000.0,100000.0,1000.0,8344000.0,-2108825675.0,33549727.0,0.0,0.0,0.0,33549727.0,6591101.0,0.0
34,2013-01-21,17310236,101.0,101.0,100.0,100.5,1.0,0.0029940119760477335,0.0002985965959988169,0.0134624111329603,,54.63160116378864,0.8449879541242069,0.7048107516941103,0.14017720243009657,359,1,6481108,351,12809,12802, ,139,350,1,6481108,41,8034,8344,12395700,13510817,TW0002330008,5674380222,20246329137,21.89,78.1,100.0,100.0,25920709359,2012-05-18,8344000.0,41000.0,350000.0,1000.0,8034000.0,-2108825675.0,33549727.0,0.0,494000.0,0.0,33055727.0,6459075.0,0.0
35,2013-01-22,21946618,101.0,101.0,99.9,101.0,1.0,0.00697906281156519,0.003976143141153138,0.015790003017198104,,56.319492893281655,0.8702078741919195,0.7378901761936721,0.13231769799824733,292,2,6481108,513,12586,12809, ,269,257,40,6481108,66,7803,8034,19687000,15947144,TW0002330008,5671550366,20249158993,21.88,78.11,100.0,100.0,25920709359,2012-05-18,8034000.0,66000.0,257000.0,40000.0,7803000.0,-2108825675.0,33055727.0,0.0,4478000.0,0.0,28577727.0,6399613.0,0.0
36,2013-01-23,30821432,101.5,101.5,100.0,101.0,1.0,0.0033777071329226024,0.002979145978152901,0.01283594063377458,,56.319492893281655,0.8800501719749718,0.7663221753499321,0.11372799662503974,127,241,6481108,353,12119,12586, ,79,12,170,6481108,72,7693,7803,29456000,24815717,TW0002330008,5666634083,20254075276,21.86,78.13,100.0,100.0,25920709359,2012-05-18,7803000.0,72000.0,12000.0,170000.0,7693000.0,-2108825675.0,28577727.0,0.0,5203000.0,0.0,23374727.0,6333966.0,0.0
37,2013-01-24,40653209,100.0,100.5,99.2,99.9,1.0,-0.008731891248263639,-0.006859528780196816,0.00010011012113329778,,51.43682347761067,0.7899830244035826,0.7710543451606622,0.01892867924292041,838,6,6481108,410,12541,12119, ,452,357,0,6481108,90,7426,7693,24316130,36999226,TW0002330008,5679720179,20240989180,21.91,78.08,100.0,100.0,25920709359,2012-05-18,7693000.0,90000.0,357000.0,0.0,7426000.0,-2108825675.0,23374727.0,0.0,1500000.0,102264.0,21976991.0,6323171.0,0.0
38,2013-01-25,48674849,99.9,99.9,98.0,99.0,1.0,-0.012764260071799115,-0.013846000597669095,-0.010395841663334588,,47.786445617946164,0.6386200680510257,0.7445674897387349,-0.10594742168770921,1586,10,6481108,405,13712,12541, ,938,493,0,6481108,222,7155,7426,30826410,42839523,TW0002330008,5689932292,20230777067,21.95,78.04,100.0,100.0,25920709359,2012-05-18,7426000.0,222000.0,493000.0,0.0,7155000.0,-2108825675.0,21976991.0,0.0,1207000.0,380000.0,21149991.0,6343769.0,0.0
39,2013-01-28,29190978,98.7,99.5,98.6,99.3,1.0,-0.0073970411835268205,-0.008190171793847316,-0.009229234222998227,,49.08357999729625,0.5366847595918927,0.7029909437093664,-0.16630618411747378,419,1,6481108,414,13715,13711, ,222,143,2,6481108,178,7188,7155,21293000,25889000,TW0002330008,5694014292,20226695067,21.96,78.03,100.0,100.0,25920709359,2012-05-18,7155000.0,178000.0,143000.0,2000.0,7188000.0,-2108825675.0,21149991.0,0.0,3264000.0,800000.0,18685991.0,6310957.0,0.0
40,2013-01-29,36060537,100.0,101.5,99.7,101.0,1.0,0.00959616153538564,0.008285913946291431,0.005725665919840706,,55.786565953769326,0.58631738390919,0.6796562317493311,-0.09333884784014113,231,7,6481108,1645,12295,13716, ,226,119,0,6481108,406,7475,7188,29066900,22593424,TW0002330008,5683976816,20236732543,21.92,78.07,100.0,100.0,25920709359,2012-05-18,7188000.0,406000.0,119000.0,0.0,7475000.0,-2108825675.0,18685991.0,0.0,617000.0,793000.0,18861991.0,6239921.0,0.0
41,2013-01-30,28862623,102.0,102.0,100.5,101.5,1.0,0.013580986618733623,0.010956175298804867,0.009749303621169814,,57.556383894799836,0.6584077034294609,0.675406526085357,-0.01699882265589614,230,1,6481108,670,11854,12295, ,314,60,1,6481108,184,7598,7475,27021677,18158684,TW0002330008,5672823823,20247885536,21.88,78.11,100.0,100.0,25920709359,2012-05-18,7475000.0,184000.0,60000.0,1000.0,7598000.0,-2108825675.0,18861991.0,15000.0,4500000.0,893000.0,15269991.0,6196133.0,0.0
42,2013-01-31,42489565,100.5,101.5,100.0,101.5,1.0,0.010352379056340752,0.00874577618763675,0.009498234621313823,,57.556383894799836,0.70738550130514,0.6818023211293136,0.025583180175826392,261,4,6481108,238,11873,11854, ,371,189,0,6481108,62,7471,7598,38659744,39276248,TW0002330008,5671946327,20248763032,21.88,78.11,100.0,100.0,25920709359,2012-05-18,7598000.0,62000.0,189000.0,0.0,7471000.0,-2108825675.0,15269991.0,470000.0,4000000.0,847000.0,12586991.0,6293466.0,0.0
43,2013-02-01,23211035,101.5,101.5,100.5,101.5,1.0,0.0053486529318541205,0.00874577618763675,0.009498234621313823,,57.556383894799836,0.7376970466344517,0.6929812662303412,0.044715780404110506,135,1,6481108,475,11532,11873, ,71,33,1,6481108,67,7504,7471,22278126,18638272,TW0002330008,5667896473,20252812886,21.86,78.13,100.0,100.0,25920709359,2012-05-18,7471000.0,67000.0,33000.0,1000.0,7504000.0,-2108825675.0,12586991.0,34000.0,250000.0,780000.0,13150991.0,6211426.0,0.0
44,2013-02-04,35257079,102.0,103.0,102.0,103.0,1.0,0.012782694198623233,0.021116288291860907,0.02314492897586171,,63.09204653181276,0.8726967240675663,0.7289243577977862,0.14377236626978007,461,7,6481108,1110,10876,11532, ,222,139,2,6481108,172,7535,7504,32360000,19594672,TW0002330008,5652440321,20268269038,21.8,78.19,100.0,100.0,25920709359,2012-05-18,7504000.0,172000.0,139000.0,2000.0,7535000.0,-2108825675.0,13150991.0,0.0,0.0,0.0,13150991.0,6214778.0,0.0
45,2013-02-05,17896471,103.0,103.0,101.5,103.0,1.0,0.008814887365328025,0.01909567626397553,0.021470719492239717,,63.09204653181275,0.9685204403007077,0.7768435742983705,0.19167686600233724,274,3,6481108,253,10894,10876, ,264,120,1,6481108,42,7456,7535,13856000,10800025,TW0002330008,5648485346,20272224013,21.79,78.2,100.0,100.0,25920709359,2012-05-18,7535000.0,42000.0,120000.0,1000.0,7456000.0,-2108825675.0,13150991.0,0.0,350000.0,680000.0,13480991.0,6278188.0,0.0
46,2013-02-06,32330330,103.5,105.0,103.0,105.0,2.0,0.02140077821011676,0.03478860747018824,0.03872978186674573,,69.28640095483067,1.192102891021264,0.8598954376429492,0.3322074533783149,730,11,6481423,1016,10597,10894, ,113,167,6,6481423,209,7492,7456,28051333,16174604,TW0002330008,5640550617,20280158742,21.76,78.23,100.0,100.0,25920709359,2012-05-18,7456000.0,209000.0,167000.0,6000.0,7492000.0,-2108511013.0,13480991.0,3000.0,7504000.0,750000.0,6729991.0,6378951.0,0.0
47,2013-02-18,64345580,107.0,108.5,106.5,107.0,2.0,0.029836381135707354,0.047171657858680834,0.05538294619519647,,73.98789846387876,1.5132332681838534,0.99056300375113,0.5226702644327234,1296,3,6481423,914,10976,10597, ,415,104,1,6481423,152,7539,7492,58565600,42614413,TW0002330008,5621528430,20299180929,21.68,78.31,100.0,100.0,25920709359,2012-05-18,7492000.0,152000.0,104000.0,1000.0,7539000.0,-2108511013.0,6729991.0,9000.0,0.0,0.0,6738991.0,6701215.0,0.0
48,2013-02-19,22103657,108.5,108.5,106.5,107.0,2.0,0.01904761904761905,0.03903670615653535,0.05226926291980132,,73.98789846387876,1.7475863184601224,1.1419676666929286,0.6056186517671938,452,0,6481423,504,10924,10976, ,225,95,0,6481423,110,7554,7539,17685000,14059866,TW0002330008,5616769296,20303940063,21.66,78.33,100.0,100.0,25920709359,2012-05-18,7539000.0,110000.0,95000.0,0.0,7554000.0,-2108511013.0,6738991.0,15000.0,90000.0,0.0,6663991.0,6768203.0,0.0
49,2013-02-20,41921556,108.5,109.5,108.0,109.0,2.0,0.026365348399246678,0.04858104858104855,0.06826089087077968,,77.90962997118656,2.070824904078748,1.3277391141700925,0.7430857899086554,576,0,6481423,712,10788,10924, ,170,95,0,6481423,197,7656,7554,37115295,25795688,TW0002330008,5603131689,20317577670,21.61,78.38,100.0,100.0,25920709359,2012-05-18,7554000.0,197000.0,95000.0,0.0,7656000.0,-2108511013.0,6663991.0,0.0,0.0,0.0,6663991.0,6886315.0,0.0
50,2013-02-21,30551806,108.5,108.5,107.0,107.0,2.0,0.0,0.023433763749402228,0.045330207112153194,,67.02693491328084,2.140931204445721,1.4903775322252182,0.6505536722205028,414,42,6481423,174,10986,10788, ,113,157,0,6481423,64,7563,7656,26557042,26532974,TW0002330008,5600889621,20319819738,21.6,78.39,100.0,100.0,25920709359,2012-05-18,7656000.0,64000.0,157000.0,0.0,7563000.0,-2108511013.0,6663991.0,122000.0,0.0,0.0,6785991.0,6918625.0,0.0
51,2013-02-22,39577666,106.0,106.5,105.0,105.5,2.0,-0.014939309056956063,0.005240590757503546,0.02751400048697349,,60.231532523600485,2.051801596990259,1.6026623451782265,0.44913925181203274,1690,1,6481423,322,12353,10986, ,326,359,5,6481423,40,7239,7563,24572000,36984089,TW0002330008,5614698582,20306010777,21.66,78.33,100.0,100.0,25920709359,2012-05-18,7563000.0,40000.0,359000.0,5000.0,7239000.0,-2108511013.0,6785991.0,16000.0,250000.0,0.0,6551991.0,6911495.0,0.0
52,2013-02-23,10174533,106.5,107.5,106.0,107.0,2.0,-0.0009337068160597043,0.014218009478672985,0.038230157189986534,,64.14612536555197,2.078246473234671,1.6977791707895153,0.3804673024451557,330,0,6481423,737,11946,12353, ,124,150,5,6481423,146,7230,7239,4783000,1908000,TW0002330008,5610562582,20310146777,21.64,78.35,100.0,100.0,25920709359,2012-05-18,,,,,,,,,,,,,
53,2013-02-25,37216683,106.5,107.0,105.0,105.0,2.0,-0.015932521087160288,-0.008030231459612605,0.017096914806025234,,56.20237110834025,1.9157375133323171,1.7413708392980758,0.17436667403424133,1229,2,6481423,146,13027,11946, ,107,153,2,6481423,72,7147,7230,26429000,30442375,TW0002330008,5614943957,20305765402,21.66,78.33,100.0,100.0,25920709359,2012-05-18,7230000.0,72000.0,153000.0,2000.0,7147000.0,-2108511013.0,6565991.0,0.0,115000.0,0.0,6450991.0,6668514.0,0.0
