,date,volume,open,high,low,close
410,2014-08-06,6519699737,9148.36,9163.81,9070.09,9143.97
411,2014-08-07,5287334461,9162.65,9172.88,9108.85,9131.44
412,2014-08-08,5268324935,9120.2,9120.2,9014.89,9085.96
413,2014-08-11,5164710114,9109.83,9184.96,9107.21,9172.91
414,2014-08-12,5326813251,9188.85,9198.1,9146.98,9163.12
415,2014-08-13,5314634929,9155.02,9231.66,9147.14,9231.31
416,2014-08-14,5479696756,9276.41,9282.01,9218.55,9230.61
417,2014-08-15,4733325206,9243.67,9243.67,9172.91,9206.81
418,2014-08-18,4711582242,9222.73,9222.73,9128.66,9141.31
419,2014-08-19,5516771123,9188.63,9255.09,9188.63,9243.78
420,2014-08-20,5335290938,9278.15,9294.49,9249.31,9288.05
421,2014-08-21,5082831905,9286.82,9289.02,9217.97,9253.38
422,2014-08-22,5654010017,9273.07,9380.6,9271.87,9380.1
423,2014-08-25,4904478521,9393.24,9409.35,9369.24,9390.62
424,2014-08-26,5307382588,9394.28,9418.77,9386.49,9393.96
425,2014-08-27,6436920250,9426.29,9491.75,9426.29,9485.59
426,2014-08-28,6401169322,9499.22,9502.42,9453.49,9478.37
427,2014-08-29,5227658257,9459.81,9470.15,9425.35,9436.27
428,2014-09-01,5171496552,9474.41,9532.66,9472.96,9513.06
429,2014-09-02,5498915476,9503.65,9503.65,9388.13,9399.72
430,2014-09-03,5333115571,9434.88,9455.78,9396.79,9450.35
431,2014-09-04,4648234472,9439.76,9439.76,9389.29,9428.89
432,2014-09-05,4286784006,9446.45,9451.39,9365.7,9407.94
433,2014-09-09,4431791410,9452.14,9465.93,9426.99,9434.77
434,2014-09-10,4787466810,9410.62,9410.62,9309.05,9357.61
435,2014-09-11,4558951480,9376.38,9381.05,9322.95,9322.95
436,2014-09-12,5096883454,9324.74,9333.28,9223.18,9223.18
437,2014-09-15,4196418019,9206.41,9242.23,9175.61,9217.46
438,2014-09-16,4692151585,9218.85,9219.42,9133.4,9133.4
439,2014-09-17,5109496556,9171.04,9252.38,9159.85,9195.17
440,2014-09-18,4366794038,9211.8,9237.88,9201.91,9237.03
441,2014-09-19,4525669609,9268.44,9289.22,9235.44,9240.45
442,2014-09-22,4629288675,9220.54,9220.54,9106.27,9134.65
443,2014-09-23,4934030460,9134.29,9147.21,9084.9,9084.9
444,2014-09-24,4982650538,9071.8,9123.11,9071.8,9098.49
445,2014-09-25,5684972801,9126.76,9149.41,8982.51,9011.59
446,2014-09-26,5041065363,8957.56,9001.98,8913.51,8989.82
447,2014-09-29,4446051375,9018.46,9018.46,8948.09,8960.76
448,2014-09-30,6193566261,8954.58,8998.83,8860.17,8966.92
449,2014-10-01,5127144646,8958.87,9014.26,8918.96,8990.26
450,2014-10-02,4898848303,8959.37,9010.27,8913.01,8975.19
451,2014-10-03,5162135351,9010.3,9113.8,8998.27,9106.28
452,2014-10-06,4640657807,9118.28,9122.54,9065.34,9095.14
453,2014-10-07,4557083633,9065.67,9074.8,8993.45,9040.81
454,2014-10-08,4567862715,8989.99,9038.61,8955.18,8955.18
455,2014-10-09,4861748983,9021.31,9054.67,8946.16,8966.44
456,2014-10-13,5726697023,8767.42,8795.77,8711.39,8711.39
457,2014-10-14,4652183097,8691.83,8768.39,8684.19,8768.39
458,2014-10-15,6005060623,8769.39,8776.91,8635.41,8655.51
459,2014-10-16,6698123047,8602.65,8676.46,8501.29,8633.69
460,2014-10-17,6652488562,8688.71,8699.77,8512.88,8512.88
461,2014-10-20,5013329208,8617.08,8679.85,8611.17,8663.14
462,2014-10-21,4341868278,8676.32,8676.32,8636.67,8654.64
463,2014-10-22,5432111982,8744.91,8775.35,8729.77,8748.83
464,2014-10-23,4633009422,8735.38,8751.67,8714.88,8731.07
465,2014-10-24,4374970829,8740.28,8750.42,8629.24,8646.01
466,2014-10-27,4301205022,8671.51,8689.67,8607.23,8627.78
467,2014-10-28,5370693841,8692.52,8788.28,8692.52,8773.55
468,2014-10-29,6104013163,8821.85,8903.68,8821.85,8903.68
469,2014-10-30,5441824954,8890.19,8892.99,8842.8,8888.07
470,2014-10-31,5582825319,8909.34,8974.76,8885.21,8974.76
471,2014-11-03,5773707055,9009.38,9029.71,8965.5,9004.86
472,2014-11-04,5192642440,9030.96,9046.22,8980.96,8989.18
473,2014-11-05,4967487969,8997.76,9013.06,8941.18,8962.6
474,2014-11-06,5209449351,8968.79,8979.97,8887.36,8891.02
475,2014-11-07,4962152289,8881.19,8925.62,8867.78,8912.62
476,2014-11-10,5663032652,8937.59,9062.89,8937.59,9049.98
477,2014-11-11,5502241947,9067.54,9069.44,9021.54,9034.14
478,2014-11-12,5424889807,9030.13,9030.13,8894.11,8918.95
479,2014-11-13,4985468017,8947.97,8980.67,8927.09,8980.67
480,2014-11-14,4844187009,8992.4,8996.38,8950.23,8982.88
481,2014-11-17,4840817666,9003.37,9024.0,8878.38,8884.39
482,2014-11-18,5326764357,8916.08,8944.26,8828.15,8859.07
483,2014-11-19,5519350213,8896.16,8988.64,8879.29,8963.24
484,2014-11-20,5864029173,8984.93,9078.87,8984.93,9078.87
485,2014-11-21,4886182162,9104.34,9111.18,9071.86,9091.53
486,2014-11-24,4655961899,9144.42,9165.71,9104.54,9122.33
487,2014-11-25,4948629642,9125.27,9153.55,9098.32,9116.24
488,2014-11-26,4991899670,9125.08,9146.04,9112.19,9122.39
489,2014-11-27,5400688686,9153.49,9217.73,9153.49,9165.31
490,2014-11-28,4432053616,9163.19,9201.8,9158.28,9187.15
491,2014-12-01,5326844948,9038.41,9164.54,8998.55,9117.71
492,2014-12-02,5735000868,9098.36,9104.84,9009.69,9034.79
493,2014-12-03,6881013098,9073.47,9188.32,9045.2,9175.26
494,2014-12-04,6669075646,9212.85,9251.85,9195.15,9225.11
495,2014-12-05,5994963162,9220.25,9240.51,9192.29,9206.57
496,2014-12-08,5494254256,9231.24,9241.63,9174.51,9187.29
497,2014-12-09,5373019925,9163.43,9177.14,9127.12,9128.9
498,2014-12-10,5897698926,9115.33,9140.49,9015.52,9032.16
499,2014-12-11,5320109967,9003.84,9046.4,8971.53,9013.07
500,2014-12-12,4733158431,9041.54,9084.27,9022.56,9027.33
501,2014-12-15,4400221515,8987.95,8997.08,8943.04,8985.63
502,2014-12-16,5054853669,8967.82,9031.07,8950.91,8950.91
503,2014-12-17,5997169149,8961.64,8972.12,8826.03,8828.36
504,2014-12-18,5439448706,8912.78,8946.42,8876.88,8878.63
505,2014-12-19,6501121104,8981.85,9035.77,8953.17,8999.52
506,2014-12-22,5598240004,9032.42,9099.85,9024.01,9095.0
507,2014-12-23,5028914953,9123.78,9138.15,9093.43,9097.71
508,2014-12-24,5943071243,9096.48,9186.18,9096.48,9186.18
509,2014-12-25,4364007985,9186.83,9198.04,9153.77,9158.7
510,2014-12-26,3968724081,9171.91,9214.07,9158.39,9214.07
511,2014-12-27,3132975195,9222.47,9228.65,9197.13,9218.5
512,2014-12-29,4867306083,9216.43,9313.33,9216.43,9286.28
513,2014-12-30,4315769777,9299.1,9338.06,9262.7,9268.43
514,2014-12-31,3476527952,9260.46,9307.26,9252.31,9307.26
515,2015-01-05,4852267931,9292.31,9292.31,9182.02,9274.11
516,2015-01-06,6230285882,9209.93,9209.93,9043.44,9048.34
517,2015-01-07,5479103670,9051.94,9108.66,9050.54,9080.09
518,2015-01-08,6379855072,9154.03,9246.62,9154.03,9238.03
519,2015-01-09,5433889277,9247.4,9284.57,9215.58,9215.58
520,2015-01-12,4986250431,9198.02,9229.65,9178.3,9178.3
521,2015-01-13,5392992629,9162.77,9253.82,9161.71,9231.8
522,2015-01-14,5384948484,9235.9,9242.2,9161.71,9180.23
523,2015-01-15,5382422320,9197.32,9219.43,9149.1,9165.09
524,2015-01-16,6012829911,9245.77,9256.86,9109.46,9138.29
525,2015-01-19,5182409108,9183.76,9247.09,9151.82,9174.06
526,2015-01-20,5309477241,9188.76,9259.31,9177.48,9251.69
527,2015-01-21,5645662766,9283.79,9319.71,9275.68,9319.71
528,2015-01-22,5782452728,9336.81,9386.56,9336.81,9369.51
529,2015-01-23,6246155897,9422.0,9471.8,9422.0,9470.94
530,2015-01-26,4902892545,9474.56,9478.53,9436.47,9477.67
531,2015-01-27,4972156408,9505.56,9523.73,9471.19,9521.59
532,2015-01-28,4709303129,9503.2,9515.29,9471.31,9510.92
533,2015-01-29,4893263126,9479.36,9482.13,9403.75,9426.9
534,2015-01-30,4681307142,9452.85,9466.65,9361.91,9361.91
535,2015-02-02,4198820720,9368.83,9410.43,9352.19,9386.99
536,2015-02-03,4540480721,9394.47,9460.17,9394.47,9448.73
537,2015-02-04,5265101501,9477.52,9533.88,9477.52,9513.92
538,2015-02-05,4297455180,9511.06,9517.42,9472.42,9512.05
539,2015-02-06,3930850804,9521.88,9521.88,9448.65,9456.18
540,2015-02-09,3552049489,9465.12,9465.12,9413.18,9421.5
541,2015-02-10,3926336083,9405.59,9435.07,9390.13,9393.7
542,2015-02-11,4496931292,9430.17,9488.72,9430.17,9462.22
543,2015-02-12,3662319286,9496.39,9500.35,9447.19,9496.31
544,2015-02-13,3395867320,9500.04,9542.09,9499.97,9529.51
545,2015-02-24,4158918452,9582.39,9638.48,9582.39,9629.37
546,2015-02-25,4754236685,9655.72,9699.54,9653.77,9699.54
547,2015-02-26,4438632573,9687.48,9688.07,9610.59,9622.1
548,2015-03-02,4459205379,9665.11,9690.43,9588.36,9601.36
549,2015-03-03,4446559381,9628.06,9642.95,9571.64,9605.77
550,2015-03-04,4539189625,9596.24,9635.18,9580.78,9621.73
551,2015-03-05,4635460608,9627.04,9631.04,9564.44,9595.09
552,2015-03-06,4783179259,9587.59,9645.77,9574.55,9645.77
553,2015-03-09,4400900883,9617.04,9617.04,9549.76,9562.98
554,2015-03-10,4731732681,9566.25,9583.78,9520.33,9536.53
555,2015-03-11,5039426812,9503.28,9561.81,9472.54,9523.18
556,2015-03-12,5614913860,9537.23,9608.02,9530.74,9596.0
557,2015-03-13,4765227785,9608.44,9633.51,9579.35,9579.35
558,2015-03-16,4272083203,9583.45,9590.76,9512.91,9512.91
559,2015-03-17,5065590882,9555.1,9629.8,9539.44,9539.44
560,2015-03-18,5546829875,9563.74,9653.43,9561.5,9653.43
561,2015-03-19,6277815299,9668.01,9745.59,9668.01,9736.73
562,2015-03-20,5786926075,9706.35,9749.69,9705.32,9749.69
563,2015-03-23,5613302393,9759.88,9775.63,9729.81,9758.09
564,2015-03-24,5482580883,9759.96,9768.71,9701.33,9731.66
565,2015-03-25,5204949185,9739.25,9743.58,9653.47,9667.83
566,2015-03-26,5409431113,9579.63,9619.12,9540.03,9619.12
567,2015-03-27,5202683098,9593.07,9608.44,9503.72,9503.72
568,2015-03-30,4730427421,9533.38,9556.25,9503.53,9521.87
569,2015-03-31,5582681658,9568.38,9594.75,9527.87,9586.44
570,2015-04-01,4767155415,9575.11,9575.11,9503.53,9507.66
571,2015-04-02,4444159349,9535.98,9628.95,9535.98,9600.32
572,2015-04-07,4475869230,9619.97,9653.97,9613.33,9641.9
573,2015-04-08,4964321091,9646.07,9654.67,9562.0,9571.97
574,2015-04-09,5487812296,9597.21,9663.05,9559.71,9568.04
575,2015-04-10,4888368216,9626.88,9648.34,9582.84,9617.7
576,2015-04-13,4689419992,9622.64,9666.52,9622.59,9666.52
577,2015-04-14,5377952198,9646.28,9664.1,9631.19,9642.22
578,2015-04-15,5776807536,9629.7,9654.15,9508.14,9540.06
579,2015-04-16,5454887647,9578.71,9656.87,9578.71,9656.87
580,2015-04-17,5148406223,9608.6,9615.52,9570.93,9570.93
581,2015-04-20,4912281564,9541.83,9572.65,9508.57,9552.85
582,2015-04-21,5173309030,9554.8,9598.86,9512.64,9533.98
583,2015-04-22,5740755642,9549.61,9630.79,9549.61,9613.0
584,2015-04-23,7896791432,9655.3,9814.88,9655.3,9797.49
585,2015-04-24,7901237149,9839.71,9961.31,9839.71,9913.28
586,2015-04-27,6949305336,9941.18,10002.58,9937.04,9973.12
587,2015-04-28,6429869782,9998.08,10014.28,9918.01,9956.83
588,2015-04-29,6257225514,9934.82,9978.87,9842.5,9853.83
589,2015-04-30,5308551928,9841.15,9894.9,9820.05,9820.05
590,2015-05-04,5334499660,9853.51,9871.65,9800.48,9845.04
591,2015-05-05,5211353324,9849.13,9855.64,9788.13,9820.13
592,2015-05-06,5746814596,9780.39,9829.43,9735.94,9818.2
593,2015-05-07,5892695684,9789.82,9789.82,9704.11,9704.11
594,2015-05-08,4908798351,9724.29,9760.51,9692.0,9692.0
595,2015-05-11,5667335113,9763.94,9797.19,9635.88,9663.72
596,2015-05-12,5224330646,9637.71,9702.67,9637.21,9680.73
597,2015-05-13,5616365961,9697.17,9743.33,9687.66,9724.11
598,2015-05-14,5719427936,9730.33,9734.55,9600.24,9610.83
599,2015-05-15,4901351828,9638.06,9644.83,9552.86,9579.48
600,2015-05-18,5186520947,9603.75,9612.44,9550.76,9606.1
601,2015-05-19,6558000448,9623.95,9722.8,9623.95,9716.77
602,2015-05-20,6006601853,9726.02,9736.09,9662.86,9685.31
603,2015-05-21,5495831940,9647.53,9647.53,9536.16,9578.56
604,2015-05-22,5692444036,9606.51,9674.77,9606.51,9638.8
605,2015-05-25,4733534167,9654.28,9654.28,9589.32,9645.17
606,2015-05-26,5040137033,9688.31,9724.36,9649.62,9669.41
607,2015-05-27,5959614716,9666.89,9710.29,9648.71,9693.54
608,2015-05-28,6343828755,9741.57,9766.21,9704.93,9712.84
609,2015-05-29,6496284596,9727.59,9747.27,9693.0,9701.07
610,2015-06-01,5117913510,9688.13,9692.34,9589.09,9625.69
611,2015-06-02,5518704631,9619.88,9657.02,9584.56,9614.26
612,2015-06-03,5909994969,9617.75,9645.48,9550.44,9556.52
613,2015-06-04,7512610330,9537.09,9558.77,9325.01,9348.63
614,2015-06-05,6120810367,9328.02,9371.41,9272.94,9340.13
615,2015-06-08,5366753133,9324.22,9419.22,9258.98,9368.43
616,2015-06-09,6363723560,9346.11,9363.52,9191.87,9191.87
617,2015-06-10,5573210136,9246.66,9334.5,9246.66,9298.5
618,2015-06-11,5385056243,9330.99,9358.48,9251.18,9302.49
619,2015-06-12,4438188761,9304.75,9339.33,9263.41,9301.93
620,2015-06-15,4136644400,9304.66,9324.94,9252.34,9259.48
621,2015-06-16,4506250142,9272.7,9272.7,9177.95,9212.78
622,2015-06-17,5035577907,9232.81,9242.22,9170.09,9189.83
623,2015-06-18,4579457951,9189.44,9243.84,9187.87,9218.37
624,2015-06-22,4879223517,9247.76,9371.48,9247.76,9341.77
625,2015-06-23,5460133078,9375.78,9438.39,9375.78,9391.14
626,2015-06-24,4657385690,9390.27,9409.44,9364.38,9397.31
627,2015-06-25,5302137304,9415.78,9500.57,9415.78,9476.34
628,2015-06-26,4405168765,9481.95,9489.91,9442.94,9462.57
629,2015-06-29,4934402131,9358.96,9358.96,9227.11,9236.1
630,2015-06-30,4683208727,9223.27,9323.02,9204.45,9323.02
631,2015-07-01,4656513308,9311.76,9404.76,9298.36,9375.23
632,2015-07-02,4797356915,9372.46,9400.68,9350.05,9379.24
633,2015-07-03,4646006972,9369.5,9369.5,9265.14,9358.23
634,2015-07-06,4427633609,9309.86,9347.54,9255.96,9255.96
635,2015-07-07,4996360947,9278.33,9332.97,9244.46,9250.16
636,2015-07-08,7466454956,9225.91,9225.91,8946.75,8976.11
637,2015-07-09,7077500568,8861.28,8946.24,8750.92,8914.13
638,2015-07-13,5739250369,8946.72,9041.88,8946.72,9033.92
639,2015-07-14,5790554239,9061.58,9124.76,9041.76,9041.76
640,2015-07-15,4863624738,9063.54,9089.47,9005.1,9054.2
641,2015-07-16,4748227285,9062.76,9085.31,9021.82,9042.21
642,2015-07-17,4319096945,9060.92,9079.23,9018.0,9045.98
643,2015-07-20,4855463932,9085.0,9124.88,8952.64,8975.0
644,2015-07-21,4799326733,8997.56,9010.71,8940.38,9005.96
645,2015-07-22,4619017684,8955.59,8968.39,8896.1,8918.7
646,2015-07-23,5768014528,8865.36,8895.88,8751.71,8791.12
647,2015-07-24,4406134242,8809.65,8811.76,8733.43,8767.86
648,2015-07-27,5521284502,8733.24,8733.24,8553.09,8556.68
649,2015-07-28,5775877736,8566.42,8635.88,8532.0,8582.49
650,2015-07-29,5454927450,8587.7,8619.41,8516.23,8563.48
651,2015-07-30,5572493165,8567.23,8697.18,8567.23,8651.49
652,2015-07-31,4714909313,8670.92,8676.29,8591.37,8665.34
653,2015-08-03,4456854578,8636.53,8636.53,8482.92,8524.41
654,2015-08-04,5903371379,8538.44,8590.3,8433.92,8510.86
655,2015-08-05,4970382345,8504.94,8563.01,8486.27,8542.27
656,2015-08-06,5123559195,8564.55,8586.24,8404.67,8449.56
657,2015-08-07,4117657825,8409.01,8458.04,8368.4,8442.29
658,2015-08-10,4768399796,8410.63,8484.18,8374.08,8466.84
659,2015-08-11,5618074296,8542.13,8586.22,8393.08,8394.14
660,2015-08-12,5511020287,8365.15,8376.59,8235.95,8283.38
661,2015-08-13,5227215110,8284.96,8348.39,8271.69,8311.74
662,2015-08-14,4284159349,8315.14,8343.98,8283.35,8305.64
663,2015-08-17,4005646949,8307.9,8308.54,8213.42,8213.42
664,2015-08-18,4431352875,8237.08,8277.22,8166.77,8177.22
665,2015-08-19,5729045452,8182.81,8182.81,7987.57,8021.84
666,2015-08-20,4817633589,8008.68,8063.8,7951.72,8029.81
667,2015-08-21,5463799629,7941.95,7941.95,7786.92,7786.92
668,2015-08-24,7568799118,7719.63,7719.63,7203.07,7410.34
669,2015-08-25,6329377004,7427.36,7677.93,7368.47,7675.64
670,2015-08-26,5671328509,7636.12,7762.45,7547.61,7715.59
671,2015-08-27,5626661703,7762.63,7856.4,7762.63,7824.55
672,2015-08-28,5324229177,7923.77,8039.76,7923.77,8019.18
673,2015-08-31,4883034485,8026.62,8174.92,7961.77,8174.92
674,2015-09-01,4641178087,8117.5,8119.9,8002.18,8017.56
675,2015-09-02,4825522820,7970.4,8068.06,7907.31,8035.29
676,2015-09-03,4990186150,8071.37,8101.13,8007.48,8095.95
677,2015-09-04,4737411847,8087.62,8128.23,7990.86,8000.6
678,2015-09-07,3680391776,7990.76,8053.2,7957.8,7986.56
679,2015-09-08,3699914682,7993.1,8031.26,7978.78,8001.5
680,2015-09-09,6099425931,8097.22,8296.13,8097.22,8286.92
681,2015-09-10,4568406013,8247.64,8274.82,8214.5,8268.68
682,2015-09-11,3965525525,8271.25,8313.18,8233.14,8305.82
683,2015-09-14,3831432962,8332.57,8360.03,8259.31,8307.29
684,2015-09-15,3542239088,8320.22,8327.95,8226.07,8259.99
685,2015-09-16,4025188269,8298.13,8342.36,8276.94,8333.29
686,2015-09-17,4910655218,8377.31,8467.15,8377.31,8445.5
687,2015-09-18,4556547939,8427.52,8488.53,8399.71,8462.14
688,2015-09-21,3775388802,8404.5,8404.5,8285.43,8307.04
689,2015-09-22,3812436934,8331.44,8365.92,8325.78,8365.92
690,2015-09-23,4206525556,8310.82,8310.82,8186.22,8193.42
691,2015-09-24,4252300158,8224.23,8257.14,8101.9,8123.1
692,2015-09-25,3660074136,8131.49,8152.5,8061.87,8132.35
693,2015-09-30,4385018103,8097.15,8181.24,8059.68,8181.24
694,2015-10-01,4752303138,8194.3,8317.79,8170.78,8295.94
695,2015-10-02,3917344204,8290.43,8320.66,8253.75,8305.03
696,2015-10-05,4196667047,8342.99,8364.59,8316.83,8352.36
697,2015-10-06,5035678132,8409.31,8482.83,8390.89,8394.1
698,2015-10-07,4977767973,8398.53,8495.23,8385.04,8495.23
699,2015-10-08,4582747519,8528.46,8544.93,8434.5,8445.96
700,2015-10-12,4663975109,8478.34,8578.22,8478.34,8573.72
701,2015-10-13,4628841592,8571.57,8574.11,8518.41,8567.92
702,2015-10-14,4661254793,8545.14,8553.87,8515.53,8522.51
703,2015-10-15,4925269611,8573.38,8652.47,8573.38,8601.52
704,2015-10-16,4770761783,8596.43,8627.83,8574.64,8604.95
705,2015-10-19,4169249554,8628.79,8670.32,8603.08,8631.5
706,2015-10-20,4402455182,8651.08,8663.12,8618.48,8653.6
707,2015-10-21,4797422125,8668.08,8690.39,8591.42,8609.23
708,2015-10-22,4318482367,8600.4,8631.17,8594.21,8608.46
709,2015-10-23,4431880673,8671.52,8740.08,8662.03,8673.81
710,2015-10-26,4041409314,8706.81,8757.14,8706.81,8745.36
711,2015-10-27,4557627263,8724.0,8733.53,8662.77,8701.32
712,2015-10-28,4351137856,8679.24,8714.01,8632.38,8665.99
713,2015-10-29,4608149414,8682.58,8704.59,8568.13,8571.08
714,2015-10-30,4366502709,8578.25,8586.9,8503.69,8554.31
715,2015-11-02,3978030515,8571.53,8614.77,8524.01,8614.77
716,2015-11-03,5032940672,8643.21,8728.06,8643.21,8713.19
717,2015-11-04,6321826073,8759.94,8864.17,8754.18,8857.02
718,2015-11-05,5688577616,8858.73,8871.87,8828.04,8850.18
719,2015-11-06,5328087934,8857.61,8857.61,8671.89,8693.57
720,2015-11-09,4800751695,8702.67,8746.28,8623.7,8642.48
721,2015-11-10,4486788135,8614.55,8614.55,8529.54,8536.9
722,2015-11-11,4958427166,8543.63,8557.69,8415.01,8415.01
723,2015-11-12,4524702431,8426.76,8467.31,8374.07,8428.09
724,2015-11-13,3995281198,8402.11,8453.04,8329.5,8329.5
725,2015-11-16,4162988137,8278.12,8312.06,8217.34,8295.4
726,2015-11-17,4701111814,8369.14,8471.89,8369.14,8419.42
727,2015-11-18,4434536103,8432.25,8455.14,8326.72,8340.47
728,2015-11-19,4519431326,8382.09,8477.2,8357.2,8477.2
729,2015-11-20,3802180382,8472.65,8484.06,8434.33,8465.45
730,2015-11-23,3526392145,8480.59,8503.08,8450.01,8485.73
731,2015-11-24,4230827606,8472.24,8497.83,8397.44,8400.14
732,2015-11-25,4080689769,8407.54,8426.62,8352.17,8386.13
733,2015-11-26,4189963481,8411.16,8510.7,8411.16,8484.9
734,2015-11-27,3541567974,8493.18,8505.08,8397.49,8398.4
735,2015-11-30,5703618610,8339.83,8339.83,8239.0,8320.61
736,2015-12-01,4472591068,8359.27,8463.3,8339.5,8463.3
737,2015-12-02,4638307839,8475.96,8497.19,8441.28,8457.4
738,2015-12-03,4456284258,8424.54,8484.52,8393.29,8456.06
739,2015-12-04,4023683559,8423.7,8423.7,8355.75,8398.6
740,2015-12-07,4093597146,8432.47,8535.36,8432.47,8454.27
741,2015-12-08,4374180471,8442.06,8453.63,8335.67,8343.86
742,2015-12-09,4660580997,8329.86,8343.37,8229.62,8229.62
743,2015-12-10,4578151926,8214.27,8228.43,8133.42,8216.17
744,2015-12-11,4394623776,8217.33,8253.11,8108.68,8115.89
745,2015-12-14,3945349964,8058.67,8068.98,7980.59,8040.16
746,2015-12-15,3902011854,8074.48,8140.06,8073.35,8073.35
747,2015-12-16,4592907964,8144.03,8204.2,8121.06,8184.66
748,2015-12-17,5006589120,8214.62,8319.67,8214.62,8319.67
749,2015-12-18,4300834791,8272.41,8317.48,8241.32,8257.32
750,2015-12-21,4648276722,8228.05,8289.59,8191.53,8282.17
751,2015-12-22,4392405268,8283.03,8316.44,8261.72,8292.74
752,2015-12-23,4533440802,8296.58,8359.25,8296.58,8315.7
753,2015-12-24,3875484683,8351.2,8393.41,8324.36,8324.36
754,2015-12-25,2699121219,8328.94,8364.3,8320.1,8363.28
755,2015-12-28,2661228984,8374.18,8394.6,8358.49,8358.49
756,2015-12-29,2947257936,8349.27,8351.16,8286.84,8293.91
757,2015-12-30,3048259878,8313.37,8342.34,8262.52,8279.99
758,2015-12-31,2499013694,8273.77,8338.06,8258.73,8338.06
759,2016-01-04,3828317506,8315.79,8326.33,8109.09,8114.26
760,2016-01-05,4174711678,8105.0,8142.64,8055.96,8075.11
761,2016-01-06,4862380750,8064.25,8076.54,7948.43,7990.39
762,2016-01-07,5920713736,7963.24,7980.5,7770.16,7852.06
763,2016-01-08,4534181205,7811.2,7906.55,7788.71,7893.97
764,2016-01-11,4324346686,7855.8,7855.8,7726.22,7788.42
765,2016-01-12,4774778088,7807.93,7851.81,7732.11,7768.45
766,2016-01-13,4191855350,7799.56,7865.98,7786.33,7824.61
767,2016-01-14,4276900082,7752.09,7752.09,7662.34,7742.88
768,2016-01-15,4228452132,7809.0,7842.34,7708.66,7762.01
769,2016-01-18,4556531786,7678.67,7834.25,7627.89,7811.18
770,2016-01-19,4401843015,7816.45,7854.88,7786.77,7854.88
771,2016-01-20,4995793415,7835.17,7835.17,7687.6,7699.12
772,2016-01-21,4228018052,7713.17,7748.37,7664.01,7664.01
773,2016-01-22,3770515717,7729.01,7774.12,7706.14,7756.18
774,2016-01-25,3916387295,7813.73,7899.66,7813.73,7894.15
775,2016-01-26,3725690246,7832.1,7848.63,7799.58,7828.67
776,2016-01-27,3921538073,7863.66,7888.63,7830.33,7849.83
777,2016-01-28,4225736859,7825.22,7921.06,7821.12,7905.1
778,2016-01-29,5887199015,7880.78,8080.6,7876.82,8080.6
779,2016-01-30,4060926553,8107.23,8149.5,8106.63,8145.21
780,2016-02-01,4146109539,8164.24,8166.8,8110.87,8156.96
781,2016-02-02,3578769995,8141.52,8156.25,8091.14,8131.24
782,2016-02-03,3340620656,8117.22,8117.22,8036.6,8063.0
783,2016-02-15,3701233391,7976.65,8074.8,7953.99,8066.51
784,2016-02-16,4888935526,8090.91,8227.19,8090.91,8212.07
785,2016-02-17,4533522300,8240.73,8253.8,8196.13,8214.25
786,2016-02-18,4700434888,8261.74,8337.97,8261.74,8314.67
787,2016-02-19,3786260216,8291.83,8325.04,8280.39,8325.04
788,2016-02-22,4117476850,8315.79,8396.62,8296.18,8326.68
789,2016-02-23,4282835270,8333.59,8361.79,8311.94,8334.64
790,2016-02-24,4172001674,8332.66,8382.25,8264.39,8282.86
791,2016-02-25,4825333703,8304.18,8388.63,8304.18,8365.86
792,2016-02-26,4192508108,8380.53,8432.74,8347.8,8411.16
793,2016-03-01,4344172230,8381.38,8489.01,8378.06,8485.69
794,2016-03-02,5383933146,8544.66,8586.25,8540.17,8544.05
795,2016-03-03,5585659656,8569.05,8630.77,8561.74,8611.79
796,2016-03-04,4963184767,8611.37,8648.94,8584.06,8643.55
797,2016-03-07,4985069930,8656.74,8727.88,8632.21,8659.55
798,2016-03-08,5752490488,8655.86,8668.51,8575.7,8664.31
799,2016-03-09,4873667413,8649.1,8657.17,8588.41,8634.11
800,2016-03-10,4847234890,8633.66,8680.43,8614.97,8660.7
801,2016-03-11,4696453516,8663.29,8707.97,8640.96,8706.14
802,2016-03-14,4958111936,8746.48,8777.05,8739.57,8747.9
803,2016-03-15,5749788495,8745.57,8759.94,8589.41,8611.18
804,2016-03-16,4940468348,8637.63,8699.14,8637.63,8699.14
805,2016-03-17,5640225790,8763.51,8826.84,8716.88,8734.54
806,2016-03-18,5058056953,8747.05,8810.71,8747.05,8810.71
807,2016-03-21,4189171268,8826.16,8840.75,8747.59,8812.7
808,2016-03-22,4537521519,8806.02,8814.37,8713.24,8785.68
809,2016-03-23,4146764067,8777.88,8814.5,8734.55,8766.09
810,2016-03-24,4332890552,8745.42,8765.96,8676.87,8743.38
811,2016-03-25,3480063136,8758.14,8765.62,8699.89,8704.97
812,2016-03-28,3632554168,8713.72,8737.86,8676.03,8690.45
813,2016-03-29,4336733399,8687.06,8711.11,8585.71,8617.35
814,2016-03-30,4449258360,8624.93,8744.47,8624.93,8737.04
815,2016-03-31,4483580039,8757.22,8803.91,8695.08,8744.83
816,2016-04-01,3512441617,8700.38,8704.53,8628.94,8657.55
817,2016-04-06,4263805995,8605.16,8605.16,8496.89,8513.3
818,2016-04-07,4325190072,8523.25,8529.44,8436.54,8490.25
819,2016-04-08,4047158746,8464.78,8546.31,8452.05,8541.5
820,2016-04-11,3619493831,8518.96,8568.44,8476.57,8562.59
